ID	dataset	basemean	Malnourishedmean	Well-nourishedmean	baseprev	Malnourishedprev	Well-nourishedprev	basestd	Malnourishedstd	Well-nourishedstd	MWW_pval	MWW_qval
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	pathways	2.347697613645528e-05	2.298745404540045e-05	2.4508941625705983e-05	0.9217391304347826	0.9166666666666666	0.9324324324324323	2.347975439473877e-05	2.4703698230020785e-05	2.0785592306216205e-05	0.2423522793537428	0.8761244477481381
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	pathways	9.564231342502856e-05	9.598116743274908e-05	9.4927972543888e-05	0.991304347826087	0.9935897435897436	0.9864864864864864	6.35390724762161e-05	6.659240361361001e-05	5.699210439276816e-05	0.7487260582811353	0.9973346736419187
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	pathways	0.000345643195154	0.0003558415837895	0.0003241438893821	1.0	1.0	1.0	0.0001027415387156	0.0001100873306809	8.179284586483762e-05	0.0742464016081585	0.6092595647274525
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	pathways	0.0003337740869795	0.000344001213143	0.0003122141993917	1.0	1.0	1.0	0.0001072371671679	0.0001149217464288	8.566070988679188e-05	0.1202159231961861	0.7233943496151235
ARO-PWY: chorismate biosynthesis I	pathways	0.0004055186869903	0.000412462340924	0.0003908807138326	1.0	1.0	1.0	9.299362285298136e-05	9.954272537051463e-05	7.59519539493426e-05	0.2221540023032021	0.8688689867858573
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	pathways	0.0002994548181837	0.0003029549793429	0.0002920761000644	1.0	1.0	1.0	6.978507400447071e-05	6.620748677002224e-05	7.673545170667981e-05	0.0458008439423102	0.5887693340162252
AST-PWY: L-arginine degradation II (AST pathway)	pathways	4.229529068670421e-05	4.284651879667948e-05	4.113324223864819e-05	0.982608695652174	0.9807692307692308	0.9864864864864864	3.715878336463267e-05	3.927073839433074e-05	3.2479835797036966e-05	0.9172129916113232	0.9977568180779396
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	pathways	0.0001453532078057	0.0001447126809654	0.0001467035076314	1.0	1.0	1.0	6.380836634426422e-05	6.605846616598024e-05	5.919547009337784e-05	0.6384459762590542	0.9973346736419187
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	pathways	0.0005021490994797	0.0005150266189189	0.0004750018963377	1.0	1.0	1.0	0.0001017815412796	0.0001015012356235	9.757528851588852e-05	0.0006700759826011	0.0838904733434778
CALVIN-PWY: Calvin-Benson-Bassham cycle	pathways	0.0003713693347953	0.0003766335343607	0.0003602718330088	1.0	1.0	1.0	5.647002683089971e-05	5.3362337852799016e-05	6.142651279607454e-05	0.0350714203262714	0.5490080548891888
CENTFERM-PWY: pyruvate fermentation to butanoate	pathways	1.9726582340467864e-05	1.9594345489466516e-05	2.000535191825449e-05	0.9130434782608696	0.8974358974358975	0.945945945945946	1.6601873659215975e-05	1.743544819679324e-05	1.479994672661738e-05	0.4608784954790186	0.9973346736419187
CITRULBIO-PWY: L-citrulline biosynthesis	pathways	0.000107292830002	0.0001088857541379	0.0001039347737156	0.9956521739130436	1.0	0.9864864864864864	6.556939605549607e-05	6.857058785067176e-05	5.904739333117679e-05	0.7479222915397474	0.9973346736419187
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	pathways	0.0003550555421618	0.0003621217948681	0.0003401591175377	1.0	1.0	1.0	9.759650198872676e-05	0.0001076276427844	7.037643115707206e-05	0.441905771841966	0.9973346736419187
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	pathways	0.0003712799004222	0.0003752943810891	0.0003628169411787	1.0	1.0	1.0	0.0001035157761398	0.0001114554636193	8.444657686022338e-05	0.7223488737606402	0.9973346736419187
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	pathways	6.740223525126662e-05	6.785862356887477e-05	6.644011933847107e-05	1.0	1.0	1.0	3.63822839350389e-05	3.793822789369663e-05	3.3089056902609585e-05	0.9788453591293989	0.9977568180779396
COLANSYN-PWY: colanic acid building blocks biosynthesis	pathways	0.0001288522690678	0.0001299974994356	0.0001264379996438	1.0	1.0	1.0	4.6402937196239343e-05	4.700150591405679e-05	4.5335491196664965e-05	0.8163168999594301	0.9977568180779396
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	pathways	0.0003905424168672	0.0003986566738821	0.0003734366858629	1.0	1.0	1.0	8.988959430751612e-05	9.67140021831637e-05	7.106046782663054e-05	0.1253609526321663	0.7233943496151235
DAPLYSINESYN-PWY: L-lysine biosynthesis I	pathways	0.0002798365983588	0.000289516875001	0.0002594295286806	1.0	1.0	1.0	0.0001126862207008	0.0001191095349367	9.533294296362097e-05	0.0692306222252607	0.6092595647274525
DARABCATK12-PWY: D-arabinose degradation I	pathways	1.0349113838487728e-05	1.0428714451241945e-05	1.0181307141330205e-05	0.9695652173913044	0.9551282051282052	1.0	9.102874937961817e-06	9.48126194980206e-06	8.308092247266931e-06	0.7933316104634294	0.9973346736419187
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	pathways	7.112177642186471e-05	7.143982821652834e-05	7.045128885473602e-05	0.9782608695652174	0.9807692307692308	0.972972972972973	4.675580710944138e-05	4.756315251656242e-05	4.531772502641614e-05	0.983921597859575	0.9977568180779396
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	pathways	0.0005214080611936	0.0005123468466497	0.0005405100810429	1.0	1.0	1.0	0.0002579884940526	0.0002255488093128	0.0003165911148525	0.8560748259178185	0.9977568180779396
ECASYN-PWY: enterobacterial common antigen biosynthesis	pathways	1.8974112304396087e-05	1.8305931152874e-05	2.038271040760483e-05	0.9565217391304348	0.9487179487179488	0.972972972972973	1.767346670410254e-05	1.730867298428062e-05	1.8459702808420203e-05	0.3622191824450734	0.9676063113202864
FAO-PWY: fatty acid &beta;-oxidation I (generic)	pathways	8.389041014275141e-05	8.539017399798455e-05	8.072874579928691e-05	0.991304347826087	1.0	0.972972972972973	6.7455796338945e-05	7.059246709798706e-05	6.0648729796873926e-05	0.9163714957406768	0.9977568180779396
FASYN-ELONG-PWY: fatty acid elongation -- saturated	pathways	0.0002224622403923	0.0002267781857757	0.0002133637609356	1.0	1.0	1.0	7.730165406596537e-05	7.890591201188645e-05	7.349550807033517e-05	0.1989810122405769	0.8048621106973299
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	pathways	3.191578707127101e-05	3.37646422652116e-05	2.8018200446207052e-05	0.9782608695652174	0.9743589743589745	0.9864864864864864	2.776132767384437e-05	3.008633703878578e-05	2.1747877949694377e-05	0.4623142254044936	0.9973346736419187
FERMENTATION-PWY: mixed acid fermentation	pathways	0.0001276118821969	0.0001280981033264	0.0001265868754915	1.0	1.0	1.0	6.961493086572588e-05	7.252057533577099e-05	6.351493898274964e-05	0.8494201967330726	0.9977568180779396
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	pathways	9.524049879089524e-05	9.889229393625214e-05	8.754211983581847e-05	1.0	1.0	1.0	7.105148083119945e-05	7.673682883139191e-05	5.696356123862124e-05	0.4740247092217651	0.9973346736419187
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	pathways	7.101084308831616e-05	7.167864132764682e-05	6.960305220540291e-05	0.9956521739130436	0.9935897435897436	1.0	4.5083731303283645e-05	4.842654351547123e-05	3.733244060813524e-05	0.767287865620391	0.9973346736419187
FUCCAT-PWY: fucose degradation	pathways	6.405151433947105e-05	6.49814309686365e-05	6.209114955366284e-05	0.9956521739130436	0.9935897435897436	1.0	4.785491407306683e-05	5.124275741394362e-05	4.003591502941754e-05	0.83117658307395	0.9977568180779396
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	pathways	4.751476193889202e-05	4.7865454614441344e-05	4.677546386611237e-05	1.0	1.0	1.0	2.447092648824861e-05	2.460776940023417e-05	2.433007035452783e-05	0.8295224196551485	0.9977568180779396
GALACTARDEG-PWY: D-galactarate degradation I	pathways	0.0001000802120322	0.000101291044962	9.752764531535992e-05	1.0	1.0	1.0	8.266771370761314e-05	8.902183519720886e-05	6.783404188576328e-05	0.5951478487699933	0.9973346736419187
GALACTITOLCAT-PWY: galactitol degradation	pathways	4.371574285418264e-05	4.4930922183676405e-05	4.115401345687146e-05	0.9739130434782608	0.9743589743589745	0.972972972972973	3.870684809277923e-05	4.175262750111168e-05	3.144199366711869e-05	0.9923834867596292	0.9977568180779396
GALACTUROCAT-PWY: D-galacturonate degradation I	pathways	5.737548545150038e-05	5.736591212714075e-05	5.739566705420444e-05	1.0	1.0	1.0	2.668886251702305e-05	2.673317450092973e-05	2.67773396878624e-05	0.9754616103067348	0.9977568180779396
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	pathways	0.000139229457209	0.0001415192684924	0.0001344022874763	1.0	1.0	1.0	6.369411810402694e-05	6.669723435022044e-05	5.6975888836945054e-05	0.6025169682803746	0.9973346736419187
GLUCARDEG-PWY: D-glucarate degradation I	pathways	6.540423750132572e-05	6.687181380430737e-05	6.23104279977428e-05	1.0	1.0	1.0	5.377648773502746e-05	5.817071611055399e-05	4.327504416228897e-05	0.8064466580921811	0.9977568180779396
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	pathways	0.0001000802120322	0.000101291044962	9.752764531535992e-05	1.0	1.0	1.0	8.266771370761314e-05	8.902183519720886e-05	6.783404188576328e-05	0.5951478487699933	0.9973346736419187
GLUCONEO-PWY: gluconeogenesis I	pathways	0.0002489167345713	0.0002511702132494	0.0002441661578987	1.0	1.0	1.0	4.555863371871843e-05	4.7113631950573374e-05	4.200376077213339e-05	0.117706168543331	0.7233943496151235
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	pathways	0.0003161273909024	0.0003281584820864	0.0002907645500281	1.0	1.0	1.0	0.0001042386711696	0.0001105797818168	8.46216363224471e-05	0.0055074698862589	0.3231048999938563
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	pathways	6.273118548651e-05	6.249870608473648e-05	6.322127719835688e-05	1.0	1.0	1.0	2.880092333045997e-05	2.851812883986304e-05	2.9578955106537947e-05	0.9771534333273494	0.9977568180779396
GLUDEG-I-PWY: GABA shunt	pathways	3.462281097189853e-05	3.406562248748123e-05	3.57974245336431e-05	0.982608695652174	0.9807692307692308	0.9864864864864864	3.116149005687156e-05	3.20365573868162e-05	2.9408418521872612e-05	0.3365717949221967	0.9658155246423504
GLUTORN-PWY: L-ornithine biosynthesis I	pathways	0.0003203505398416	0.0003306842150349	0.0002985660353799	1.0	1.0	1.0	9.017342597431992e-05	9.514513071782388e-05	7.467985766937246e-05	0.0208229328216376	0.5025568553109283
GLYCOCAT-PWY: glycogen degradation I	pathways	0.0001135335865964	0.0001144398843393	0.0001116230129763	1.0	1.0	1.0	7.988873475665639e-05	8.120068878424024e-05	7.755928198201622e-05	0.9551705180753148	0.9977568180779396
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	pathways	0.000305314058228	0.0003178014261202	0.0002789893367255	1.0	1.0	1.0	9.16096402237802e-05	9.787053165363592e-05	7.037533960911316e-05	0.0070808547465613	0.3560658386842281
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	pathways	1.1950007062310474e-05	1.1410645059485176e-05	1.3087040473671908e-05	0.982608695652174	0.9807692307692308	0.9864864864864864	1.1974399442943404e-05	1.0180859984929402e-05	1.509270923742904e-05	0.5567957906155907	0.9973346736419187
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	pathways	0.0001507723381831	0.0001515665097857	0.0001490981385884	1.0	1.0	1.0	5.163432545326356e-05	5.118001887978909e-05	5.289247123015489e-05	0.9467237082338624	0.9977568180779396
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	pathways	1.7099878791266035e-05	1.7595935955311504e-05	1.605413666165667e-05	0.9391304347826088	0.9294871794871796	0.9594594594594594	2.2086291394606864e-05	2.3870953881489567e-05	1.7852280919378384e-05	0.8802670267976302	0.9977568180779396
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	pathways	0.0003162801969693	0.0003202709085844	0.0003078673454564	1.0	1.0	1.0	5.543192715468071e-05	5.687042715694402e-05	5.16333314026192e-05	0.1482668258159686	0.7674988630473673
GLYOXYLATE-BYPASS: glyoxylate cycle	pathways	7.28521076238865e-05	7.359659073286649e-05	7.12826567454962e-05	0.9956521739130436	1.0	0.9864864864864864	5.377114750244018e-05	5.7032391467770654e-05	4.647576402835532e-05	0.7851685531954923	0.9973346736419187
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	pathways	1.3544305929818445e-05	1.3734429678872876e-05	1.3143504512892888e-05	0.9782608695652174	0.9871794871794872	0.9594594594594594	1.8919234287511612e-05	2.0551750390472043e-05	1.5026052851153746e-05	0.7916983814746882	0.9973346736419187
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	pathways	3.848830833545796e-05	3.8686758220528926e-05	3.80699545236867e-05	0.9739130434782608	0.967948717948718	0.9864864864864864	3.477470440174282e-05	3.677343440826117e-05	3.036350344529813e-05	0.6422369870662111	0.9973346736419187
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	pathways	6.913072259059051e-05	6.942120192761414e-05	6.851836074497309e-05	1.0	1.0	1.0	5.135640331128022e-05	5.291930868527396e-05	4.82391011071977e-05	0.9146884409872592	0.9977568180779396
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	pathways	8.606543017954801e-05	8.646306089259563e-05	8.522718164933951e-05	1.0	1.0	1.0	4.957681196633683e-05	5.085312702516647e-05	4.709900113196404e-05	0.8196135497145051	0.9977568180779396
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	pathways	0.0001018837022878	0.0001027681839985	0.000100019119222	1.0	1.0	1.0	5.928016041518186e-05	6.0953091234781934e-05	5.594638565912198e-05	0.9551705180753148	0.9977568180779396
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	pathways	8.665616954335995e-05	8.736864591577332e-05	8.515419232583986e-05	0.9739130434782608	0.9743589743589745	0.972972972972973	5.850721377701749e-05	6.039156120773862e-05	5.46891100324669e-05	1.0	1.0
HISDEG-PWY: L-histidine degradation I	pathways	6.531683677656537e-05	6.190133096426304e-05	7.251709227277026e-05	0.982608695652174	0.9871794871794872	0.972972972972973	5.568008135061576e-05	5.272816184909463e-05	6.119424862931882e-05	0.2695278521907412	0.8784611478809344
HISTSYN-PWY: L-histidine biosynthesis	pathways	0.0003773066558599	0.0003837702192635	0.0003636807654415	1.0	1.0	1.0	0.0001056682918451	0.0001107148390288	9.339514660039192e-05	0.1435628708240698	0.7674988630473673
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	pathways	9.574723926384716e-05	9.698651950873506e-05	9.31347025313808e-05	1.0	1.0	1.0	6.810756462908831e-05	7.177768006434597e-05	6.001580833931264e-05	0.9754616103067348	0.9977568180779396
HSERMETANA-PWY: L-methionine biosynthesis III	pathways	0.0002885218261138	0.0002901072446898	0.0002851795923589	1.0	1.0	1.0	7.310610629695647e-05	7.720125176593431e-05	6.398493460887089e-05	0.6143922057019835	0.9973346736419187
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	pathways	0.0005365944937258	0.0005508136622344	0.0005066189493024	1.0	1.0	1.0	0.0001062609481299	0.0001063398095059	0.0001003372246887	0.0003883008087537	0.0838904733434778
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	pathways	1.3816679002670002e-05	1.3691648821332312e-05	1.4080256141706202e-05	0.9739130434782608	0.9807692307692308	0.9594594594594594	1.2475667258290342e-05	1.2616804783523806e-05	1.225360875643973e-05	0.7342976068892584	0.9973346736419187
KETOGLUCONMET-PWY: ketogluconate metabolism	pathways	3.4859989255993406e-05	3.502282619434126e-05	3.4516711385962764e-05	0.982608695652174	0.9807692307692308	0.9864864864864864	3.531163733126314e-05	3.70854844794752e-05	3.1482391280164256e-05	0.8402872776882822	0.9977568180779396
LACTOSECAT-PWY: lactose and galactose degradation I	pathways	6.305808133045636e-05	6.464664748316408e-05	5.9709212143667136e-05	1.0	1.0	1.0	7.212354354510109e-05	7.872856159937961e-05	5.604193590434019e-05	0.8015229679904228	0.9977568180779396
LIPA-CORESYN-PWY: lipid A-core biosynthesis (E. coli K-12)	pathways	1.1981595395678606e-05	1.2018097558209636e-05	1.1904644890883462e-05	0.8913043478260869	0.8782051282051282	0.918918918918919	1.5519869423591435e-05	1.662660556683188e-05	1.2985199922774484e-05	0.3400098144951654	0.9658155246423504
LIPASYN-PWY: phospholipases	pathways	4.154523603480686e-05	3.913428690916768e-05	4.662777743480296e-05	0.4043478260869565	0.3846153846153846	0.4459459459459459	6.939146266843961e-05	7.1313627940759e-05	6.533198009903931e-05	0.259043729210151	0.8761244477481381
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis	pathways	1.7913477901637476e-05	1.767916496942901e-05	1.840743489386073e-05	0.8739130434782608	0.8525641025641025	0.918918918918919	1.7958904208185814e-05	1.8730160892557007e-05	1.6324634309656986e-05	0.3719053825634101	0.9769454825546297
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	pathways	0.0001453362804729	0.0001460690037278	0.0001437916206383	1.0	1.0	1.0	8.640632752126057e-05	8.837737616140401e-05	8.266362149261893e-05	0.985613937975849	0.9977568180779396
METHGLYUT-PWY: superpathway of methylglyoxal degradation	pathways	1.5753567759646456e-05	1.5155678841381236e-05	1.7013982235989353e-05	0.991304347826087	0.9935897435897436	0.9864864864864864	1.356741284832288e-05	1.3350602474292832e-05	1.4021899813024125e-05	0.3996957109490624	0.984858487245576
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	pathways	0.0001385059241413	0.0001396821104933	0.000136026396156	1.0	1.0	1.0	8.714224327401954e-05	9.006145322045408e-05	8.118029652260518e-05	0.951791136541288	0.9977568180779396
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	pathways	2.395689975639088e-05	2.6409048901081783e-05	1.8787504262177616e-05	1.0	1.0	1.0	2.732712685255034e-05	3.090854132188677e-05	1.6559510019030998e-05	0.0536884416158698	0.5887693340162252
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	pathways	0.0001168576339836	0.0001157443717717	0.0001192045110789	1.0	1.0	1.0	5.677482093642555e-05	5.674028521667168e-05	5.716317350101648e-05	0.5475771824350337	0.9973346736419187
NONMEVIPP-PWY: methylerythritol phosphate pathway I	pathways	0.0003875564858306	0.000394730699936	0.0003724324669057	1.0	1.0	1.0	9.506718049243056e-05	0.0001021521324904	7.65040388907945e-05	0.1960299452512951	0.8048621106973299
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	pathways	0.0003396719545838	0.0003487877695544	0.0003204548311322	1.0	1.0	1.0	0.0001024568151708	0.0001062838000642	9.161375670530638e-05	0.1464892319490205	0.7674988630473673
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	pathways	0.0003144757974435	0.0003205716372433	0.0003016251081358	1.0	1.0	1.0	8.81427083913713e-05	8.855085751530273e-05	8.646170543114214e-05	0.1459003380515081	0.7674988630473673
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	pathways	2.347697613645528e-05	2.298745404540045e-05	2.4508941625705983e-05	0.9217391304347826	0.9166666666666666	0.9324324324324323	2.347975439473877e-05	2.4703698230020785e-05	2.0785592306216205e-05	0.2423522793537428	0.8761244477481381
ORNDEG-PWY: superpathway of ornithine degradation	pathways	8.67280675271862e-05	8.694383850065304e-05	8.627319898852633e-05	0.991304347826087	0.9935897435897436	0.9864864864864864	6.588426373749191e-05	7.016642055156383e-05	5.623950726595345e-05	0.5711266830967976	0.9973346736419187
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	pathways	6.789178659782666e-05	6.80385528838752e-05	6.758238740021082e-05	0.991304347826087	0.9871794871794872	1.0	4.879289469155514e-05	5.109023351679818e-05	4.388616454303518e-05	0.6923805555946617	0.9973346736419187
P108-PWY: pyruvate fermentation to propanoate I	pathways	2.044397356806573e-05	1.9600967562014567e-05	2.2221121364606027e-05	0.9869565217391304	0.9935897435897436	0.972972972972973	1.6758463024323504e-05	1.7028155788387816e-05	1.6143905703992854e-05	0.0806529683940814	0.6092595647274525
P122-PWY: heterolactic fermentation	pathways	2.704702842706184e-05	2.6948113681954275e-05	2.7255551403234547e-05	0.9782608695652174	0.9871794871794872	0.9594594594594594	2.4314394698755963e-05	2.3846976444920263e-05	2.5436621094907305e-05	0.9737697683668616	0.9977568180779396
P124-PWY: Bifidobacterium shunt	pathways	0.0001137370697522	0.0001203096386632	9.988138393965518e-05	1.0	1.0	1.0	7.950453164857671e-05	8.568164591865664e-05	6.28815317711658e-05	0.1702396149794172	0.8006069735112576
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	pathways	1.1075316848431505e-05	1.1247974451340054e-05	1.0711335955813478e-05	0.8	0.782051282051282	0.8378378378378378	2.620131430282753e-05	2.5270450692174773e-05	2.8239132289356293e-05	0.782689317895335	0.9973346736419187
P161-PWY: acetylene degradation (anaerobic)	pathways	0.0001253212511093	0.0001287003500717	0.0001181977451885	1.0	1.0	1.0	8.76881577223853e-05	9.284372887744548e-05	7.577905447680158e-05	0.6233656900844318	0.9973346736419187
P164-PWY: purine nucleobases degradation I (anaerobic)	pathways	2.4883235824783653e-05	2.340529683067406e-05	2.799889100155521e-05	0.9	0.9166666666666666	0.8648648648648649	2.395247407256374e-05	2.1748995616113508e-05	2.794444207957828e-05	0.3586556570299608	0.9676063113202864
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	pathways	1.3756728860790565e-05	1.3871638604302288e-05	1.3514486698792868e-05	0.8913043478260869	0.8846153846153846	0.9054054054054054	2.620457544610317e-05	2.783764055552577e-05	2.255236224523276e-05	0.965291011740668	0.9977568180779396
P221-PWY: octane oxidation	pathways	1.2019160348800498e-05	1.1875762272760696e-05	1.2321458995587102e-05	0.9565217391304348	0.9487179487179488	0.972972972972973	1.3277658208702642e-05	1.413042343320654e-05	1.1355517002441056e-05	0.3577660163090618	0.9676063113202864
P23-PWY: reductive TCA cycle I	pathways	2.018547621387036e-05	1.889414792292398e-05	2.2907735854243803e-05	0.6826086956521739	0.6730769230769231	0.7027027027027027	2.710636959465537e-05	2.4563819539352887e-05	3.182278425075702e-05	0.551073975871066	0.9973346736419187
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	pathways	0.0001577675001531	0.0001590226378724	0.0001551215341502	1.0	1.0	1.0	7.869212590342016e-05	7.867085485800169e-05	7.920809561537939e-05	0.7900652863670949	0.9973346736419187
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	pathways	0.0002525894522854	0.0002620182916462	0.0002327124395787	1.0	1.0	1.0	0.0001264604261114	0.0001376757909391	9.659619670066697e-05	0.2327741051752782	0.8761244477481381
P42-PWY: incomplete reductive TCA cycle	pathways	4.95434674425487e-05	4.663360473543535e-05	5.567777260889575e-05	1.0	1.0	1.0	3.357251425679546e-05	2.8136016033339058e-05	4.241026900210696e-05	0.1295992390471173	0.7241100340410366
P441-PWY: superpathway of N-acetylneuraminate degradation	pathways	0.0001688126805067	0.0001717009403798	0.0001627239164499	1.0	1.0	1.0	6.653531346875913e-05	6.784088055535911e-05	6.371561675747376e-05	0.3511707835795041	0.9676063113202864
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	pathways	0.0001302433706642	0.0001324814888573	0.0001255251755542	1.0	1.0	1.0	8.554420212216451e-05	9.020396061019724e-05	7.513940353133706e-05	0.9130057481246086	0.9977568180779396
PANTO-PWY: phosphopantothenate biosynthesis I	pathways	0.0002483994684152	0.0002483190785714	0.0002485689388968	1.0	1.0	1.0	5.987524784889893e-05	6.205607852209127e-05	5.540312101718733e-05	0.9873062635428392	0.9977568180779396
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	pathways	0.0002671572379195	0.0002670139505486	0.000267459303188	1.0	1.0	1.0	6.517870882133432e-05	6.512063257240254e-05	6.574489076755188e-05	0.985613937975849	0.9977568180779396
PENTOSE-P-PWY: pentose phosphate pathway	pathways	0.0002695116367436	0.0002733258480161	0.0002614708670341	1.0	1.0	1.0	8.602524275870279e-05	8.620766449147589e-05	8.566432365288784e-05	0.3360399308981552	0.9658155246423504
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	pathways	0.000480446256449	0.000489432521632	0.0004615022379549	1.0	1.0	1.0	0.0001175836998277	0.0001122763072634	0.0001267646759912	0.020706096234608	0.5025568553109283
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	pathways	0.0002116287746574	0.0002129767990659	0.000208786993472	1.0	1.0	1.0	6.014909763327627e-05	6.247017840492369e-05	5.523674048079141e-05	0.6986517103211003	0.9973346736419187
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	pathways	9.493408063650286e-05	9.44993137947824e-05	9.585061614067032e-05	1.0	1.0	1.0	5.199254272899956e-05	5.372158340067863e-05	4.848604361619559e-05	0.6799018899825102	0.9973346736419187
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	pathways	9.005594507261723e-05	8.980737418346819e-05	9.057995937947194e-05	1.0	1.0	1.0	4.942055980510306e-05	5.331391511586147e-05	4.032570281485839e-05	0.5761834298437447	0.9973346736419187
PPGPPMET-PWY: ppGpp metabolism	pathways	3.0951855056607735e-05	3.02701756696074e-05	3.2388908899473305e-05	1.0	1.0	1.0	3.130898171771398e-05	3.0929533771759975e-05	3.226047360911397e-05	0.7398992265467037	0.9973346736419187
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	pathways	7.52517737858523e-05	7.519676291398775e-05	7.536774265086412e-05	0.9739130434782608	0.9743589743589745	0.972972972972973	4.688064588594928e-05	4.736178631916267e-05	4.61692929625701e-05	0.8794426534889095	0.9977568180779396
PWY-1042: glycolysis IV	pathways	0.0004967199721648	0.0005087990213173	0.000471256030708	1.0	1.0	1.0	0.0001558978451317	0.000146985340189	0.0001714633710993	0.0154570950835253	0.5025568553109283
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	pathways	0.0001923933434328	0.0001916602624223	0.0001939387574548	1.0	1.0	1.0	6.937920254638342e-05	6.717233088347309e-05	7.426774978593646e-05	0.6445206858637718	0.9973346736419187
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	pathways	1.7272955683625146e-05	1.9788397896816137e-05	1.1970131558519807e-05	0.8217391304347826	0.8461538461538461	0.7702702702702703	2.839883075319305e-05	3.214418783954667e-05	1.7147829403272093e-05	0.1061540723394765	0.7185814127595334
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	pathways	0.0001523158884916	0.0001547795270072	0.0001471222721615	0.991304347826087	0.9871794871794872	1.0	5.962122563554002e-05	6.15538025314054e-05	5.53700251131717e-05	0.5128362193854011	0.9973346736419187
PWY-2941: L-lysine biosynthesis II	pathways	0.0001704423859793	0.0001702927826584	0.0001707577659532	1.0	1.0	1.0	9.615813407712834e-05	0.0001022991211268	8.237232838625638e-05	0.4331408899429131	0.9973346736419187
